TS,label,value
2016-06-06_00:00:00,A,0.070006999999976
2016-06-07_00:00:00,N,0.199982000000034
2016-06-08_00:00:00,N,0.200011999999958
2016-06-09_00:00:00,B,0.179993000000025
2016-06-10_00:00:00,A,0.179993000000025
2016-06-11_00:00:00,A,0.180022999999949
2016-06-12_00:00:00,B,0.179992000000027
2016-06-13_00:00:00,N,0.179993000000025
2016-06-14_00:00:00,B,0.209992
2016-06-15_00:00:00,N,0.170012999999983
2016-06-16_00:00:00,B,0.190001999999993
2016-06-17_00:00:00,A,0.19000299999999
2016-06-18_00:00:00,B,0.190001999999993
2016-06-19_00:00:00,B,0.199982000000034
2016-06-20_00:00:00,B,0.190001999999993
2016-06-21_00:00:00,N,0.200013000000013
2016-06-22_00:00:00,A,0.17999199999997
2016-06-23_00:00:00,B,0.160004000000015
2016-06-24_00:00:00,N,0.179992999999968
2016-06-25_00:00:00,A,0.17001300000004
2016-06-26_00:00:00,A,0.169983000000002
2016-06-27_00:00:00,A,0.180023000000006
2016-06-28_00:00:00,A,0.169983000000002
2016-06-29_00:00:00,B,0.179992999999968
2016-06-30_00:00:00,A,0.180023000000006
2016-07-01_00:00:00,B,0.169983000000002
2016-07-02_00:00:00,A,0.170012999999983
2016-07-03_00:00:00,B,0.169983000000002
2016-07-04_00:00:00,N,0.160004000000015
2016-07-05_00:00:00,B,0.179993000000025
2016-07-06_00:00:00,N,0.160002999999961
2016-07-07_00:00:00,N,0.170014000000037
2016-07-08_00:00:00,A,0.160002999999961
2016-07-09_00:00:00,B,0.160004000000015
2016-07-10_00:00:00,B,0.149993999999992
2016-07-11_00:00:00,B,0.169983000000002
2016-07-12_00:00:00,B,0.170012999999983
2016-07-13_00:00:00,N,0.160004000000015
2016-07-14_00:00:00,A,0.160004000000015
2016-07-15_00:00:00,B,0.17999199999997
2016-07-16_00:00:00,A,0.170014000000037
2016-07-17_00:00:00,N,0.169983000000002
2016-07-18_00:00:00,B,0.170012999999983
2016-07-19_00:00:00,N,0.149993999999992
2016-07-20_00:00:00,A,0.149993999999992
2016-07-21_00:00:00,N,0.179992000000027
2016-07-22_00:00:00,B,0.160004000000015
2016-07-23_00:00:00,A,0.170013999999981
2016-07-24_00:00:00,N,0.160003000000017
2016-07-25_00:00:00,N,0.169983000000002
2016-07-26_00:00:00,A,0.110015999999973
2016-07-27_00:00:00,N,0.169983000000002
2016-07-28_00:00:00,N,0.160004000000015
2016-07-29_00:00:00,B,0.160002999999961
2016-07-30_00:00:00,B,0.149994000000049
2016-07-31_00:00:00,A,0.149993999999992
2016-08-01_00:00:00,A,0.160003999999958
2016-08-02_00:00:00,B,0.17001300000004
2016-08-03_00:00:00,N,0.149993999999992
2016-08-04_00:00:00,A,0.149993999999992
2016-08-05_00:00:00,B,0.160004000000015
2016-08-06_00:00:00,A,0.160002999999961
2016-08-07_00:00:00,N,0.160004000000015
2016-08-08_00:00:00,N,0.160004000000015
2016-08-09_00:00:00,N,0.160003000000017
2016-08-10_00:00:00,A,0.15997299999998
2016-08-11_00:00:00,B,0.160004000000015
2016-08-12_00:00:00,A,0.160003999999958
2016-08-13_00:00:00,B,0.160003000000017
2016-08-14_00:00:00,N,0.160004000000015
2016-08-15_00:00:00,N,0.149993999999992
2016-08-16_00:00:00,A,0.160004000000015
2016-08-17_00:00:00,B,0.149992999999995
2016-08-18_00:00:00,A,0.149993999999992
2016-08-19_00:00:00,B,0.160004000000015
2016-08-20_00:00:00,N,0.140015000000005
2016-08-21_00:00:00,A,0.169983000000002
2016-08-22_00:00:00,N,0.160002999999961
2016-08-23_00:00:00,N,0.150025000000028
2016-08-24_00:00:00,N,0.15997299999998
2016-08-25_00:00:00,A,0.15002400000003
2016-08-26_00:00:00,N,0.15997299999998
2016-08-27_00:00:00,N,0.150024999999971
2016-08-28_00:00:00,N,0.160003000000017
2016-08-29_00:00:00,A,0.149993999999992
2016-08-30_00:00:00,A,0.169983000000002
2016-08-31_00:00:00,A,0.150025000000028
2016-09-01_00:00:00,B,0.15997299999998
2016-09-02_00:00:00,B,0.170012999999983
2016-09-03_00:00:00,A,0.160004000000015
2016-09-04_00:00:00,B,0.149993999999992
2016-09-05_00:00:00,N,0.160003000000017
2016-09-06_00:00:00,B,0.169983000000002
2016-09-07_00:00:00,B,0.130004999999983
2016-09-08_00:00:00,B,0.160004000000015
2016-09-09_00:00:00,N,0.170012999999983
2016-09-10_00:00:00,A,0.160004000000015
2016-09-11_00:00:00,B,0.149993999999992
2016-09-12_00:00:00,A,0.179993000000025
2016-09-13_00:00:00,A,0.149992999999995
2016-09-14_00:00:00,N,0.19000299999999
2016-09-15_00:00:00,A,0.200012000000015
2016-09-16_00:00:00,B,0.179992999999968
2016-09-17_00:00:00,A,0.179992000000027
2016-09-18_00:00:00,B,0.180024000000003
2016-09-19_00:00:00,A,0.209991000000002
2016-09-20_00:00:00,B,0.19000299999999
2016-09-21_00:00:00,A,0.19998099999998
2016-09-22_00:00:00,N,0.19000299999999
2016-09-23_00:00:00,A,0.190002000000049
2016-09-24_00:00:00,N,0.19000299999999
2016-09-25_00:00:00,B,0.17999199999997
2016-09-26_00:00:00,B,0.210022000000038
2016-09-27_00:00:00,A,0.199981999999977
2016-09-28_00:00:00,B,0.190001999999993
2016-09-29_00:00:00,N,0.19000299999999
2016-09-30_00:00:00,B,0.179992000000027
2016-10-01_00:00:00,B,0.180024000000003
2016-10-02_00:00:00,A,0.189972000000012
2016-10-03_00:00:00,B,0.180022999999949
2016-10-04_00:00:00,A,0.179992000000027
2016-10-05_00:00:00,B,0.179993000000025
2016-10-06_00:00:00,B,0.19000299999999
2016-10-07_00:00:00,B,0.190001999999993
2016-10-08_00:00:00,B,0.179992999999968
2016-10-09_00:00:00,B,0.17001300000004
2016-10-10_00:00:00,A,0.229981000000009
2016-10-11_00:00:00,N,0.190001999999993
2016-10-12_00:00:00,N,0.220000999999968
2016-10-13_00:00:00,N,0.200012000000015
2016-10-14_00:00:00,N,0.200013000000013
2016-10-15_00:00:00,B,0.189972000000012
2016-10-16_00:00:00,A,0.180022999999949
2016-10-17_00:00:00,A,0.209991000000002
2016-10-18_00:00:00,A,0.260010000000022
2016-10-19_00:00:00,A,0.25
2016-10-20_00:00:00,A,0.259978999999987
2016-10-21_00:00:00,A,0.240021000000013
2016-10-22_00:00:00,B,0.26998900000001
2016-10-23_00:00:00,A,0.25
2016-10-24_00:00:00,B,0.239989999999977
2016-10-25_00:00:00,B,0.170014000000037
2016-10-26_00:00:00,A,0
2016-10-27_00:00:00,N,0
2016-10-28_00:00:00,N,0
2016-10-29_00:00:00,A,0
2016-10-30_00:00:00,N,0
2016-10-31_00:00:00,A,0
2016-11-01_00:00:00,A,0
2016-11-02_00:00:00,N,0
2016-11-03_00:00:00,A,0.23001099999999
2016-11-04_00:00:00,A,0.399993999999992
2016-11-05_00:00:00,N,0.190001999999993
2016-11-06_00:00:00,A,0.229980000000012
2016-11-07_00:00:00,B,0.760009999999966
2016-11-08_00:00:00,B,0.779999000000032
2016-11-09_00:00:00,A,0.670012999999983
2016-11-10_00:00:00,A,0.539978000000019
2016-11-11_00:00:00,N,0.170013999999981
2016-11-12_00:00:00,B,0.190001999999993
2016-11-13_00:00:00,A,0.19000299999999
2016-11-14_00:00:00,B,0.669983000000002
2016-11-15_00:00:00,N,0.790008
2016-11-16_00:00:00,A,0.700012000000015
2016-11-17_00:00:00,A,0.649993999999992
2016-11-18_00:00:00,N,0.63000500000004
2016-11-19_00:00:00,A,0.34997599999997
2016-11-20_00:00:00,A,0.36001600000003
2016-11-21_00:00:00,A,0.529997999999978
2016-11-22_00:00:00,N,0.630004999999983
2016-11-23_00:00:00,B,0.639984000000027
2016-11-24_00:00:00,N,0.720001999999965
2016-11-25_00:00:00,B,0.700012000000015
2016-11-26_00:00:00,N,0.470001000000025
2016-11-27_00:00:00,B,0.410003999999958
2016-11-28_00:00:00,B,0.919983000000002
2016-11-29_00:00:00,N,0.830016999999998
2016-11-30_00:00:00,A,0.779999000000032
2016-12-01_00:00:00,B,0.949980999999979
2016-12-02_00:00:00,N,1.08999700000004
2016-12-03_00:00:00,B,0.610014999999976
2016-12-04_00:00:00,B,0.44000299999999
2016-12-05_00:00:00,N,0.729980000000012
2016-12-06_00:00:00,B,0.790008999999998
2016-12-07_00:00:00,N,0.869995000000017
2016-12-08_00:00:00,B,0.790008999999998
2016-12-09_00:00:00,A,0.779997999999978
2016-12-10_00:00:00,B,0.44000299999999
2016-12-11_00:00:00,A,0.540008
2016-12-12_00:00:00,A,1.05999800000001
2016-12-13_00:00:00,A,1.10998499999999
2016-12-14_00:00:00,A,0.80001900000002
2016-12-15_00:00:00,B,0.919982000000005
2016-12-16_00:00:00,N,0.850007000000005
2016-12-17_00:00:00,N,0.470000999999968
2016-12-18_00:00:00,N,0.660003000000017
2016-12-19_00:00:00,A,1.29998799999999
2016-12-20_00:00:00,N,1.11001600000003
2016-12-21_00:00:00,N,1.23998999999998
2016-12-22_00:00:00,B,1.27001999999999
2016-12-23_00:00:00,N,0.799987999999985
2016-12-24_00:00:00,A,0.40002400000003
2016-12-25_00:00:00,N,0.419983000000002
2016-12-26_00:00:00,N,0.739990000000034
2016-12-27_00:00:00,N,0.890014999999949
2016-12-28_00:00:00,N,1.01995799999997
2016-12-29_00:00:00,N,1.2100220000001
2016-12-30_00:00:00,B,1.22003199999995
2016-12-31_00:00:00,N,0.679992999999968
2017-01-01_00:00:00,N,0.789978000000019
2017-01-02_00:00:00,B,1.40997300000004
2017-01-03_00:00:00,B,1.38000499999998
2017-01-04_00:00:00,N,1.47003199999995
2017-01-05_00:00:00,A,1.51000900000008
2017-01-06_00:00:00,B,1.51000999999997
2017-01-07_00:00:00,A,0.959961000000021
2017-01-08_00:00:00,N,0.929992999999968
2017-01-09_00:00:00,B,1.38000499999998
2017-01-10_00:00:00,N,1.22003100000006
2017-01-11_00:00:00,A,1.05999799999995
2017-01-12_00:00:00,A,0.880004999999983
2017-01-13_00:00:00,B,1.25
2017-01-14_00:00:00,N,0.829956000000038
2017-01-15_00:00:00,B,0.830016999999998
2017-01-16_00:00:00,B,1.34002699999996
2017-01-17_00:00:00,B,1.71996999999999
2017-01-18_00:00:00,N,1.76001000000008
2017-01-19_00:00:00,A,1.71002199999998
2017-01-20_00:00:00,N,1.47998099999995
2017-01-21_00:00:00,A,0.770019000000048
2017-01-22_00:00:00,N,0.829956000000038
2017-01-23_00:00:00,N,1.26000999999997
2017-01-24_00:00:00,B,1.44000199999994
2017-01-25_00:00:00,N,1.60998600000005
2017-01-26_00:00:00,A,1.5
2017-01-27_00:00:00,A,0.950012000000015
2017-01-28_00:00:00,B,0.479979999999955
2017-01-29_00:00:00,A,0.620056999999974
2017-01-30_00:00:00,N,1.03997800000002
2017-01-31_00:00:00,B,0.859985000000052
2017-02-01_00:00:00,B,0.780029000000013
2017-02-02_00:00:00,N,0.760009999999966
2017-02-03_00:00:00,N,0.879944000000023
2017-02-04_00:00:00,N,0.450012000000015
2017-02-05_00:00:00,N,0.580016999999998
2017-02-06_00:00:00,N,1.20001200000002
2017-02-07_00:00:00,N,0.820007999999916
2017-02-08_00:00:00,B,1.22998000000007
2017-02-09_00:00:00,B,1.17999299999997
2017-02-10_00:00:00,N,1.11999500000002
2017-02-11_00:00:00,N,0.520019999999931
2017-02-12_00:00:00,N,0.489990000000034
2017-02-13_00:00:00,N,0.869995000000017
2017-02-14_00:00:00,N,0.700012000000015
2017-02-15_00:00:00,A,0.669983000000002
2017-02-16_00:00:00,B,0.669983000000002
2017-02-17_00:00:00,A,0.740050999999994
2017-02-18_00:00:00,B,0.440002999999933
2017-02-19_00:00:00,A,0.449951000000056
2017-02-20_00:00:00,A,0.910033999999996
2017-02-21_00:00:00,N,0.739990000000034
2017-02-22_00:00:00,N,0.669983000000002
2017-02-23_00:00:00,A,0.739989999999921
2017-02-24_00:00:00,A,0.809998000000064
2017-02-25_00:00:00,N,0.470031999999947
2017-02-26_00:00:00,N,0.510009000000082
2017-02-27_00:00:00,A,0.899963999999954
2017-02-28_00:00:00,N,0.790038999999979
2017-03-01_00:00:00,N,0.799987999999985
2017-03-02_00:00:00,B,0.640014000000065
2017-03-03_00:00:00,A,0.709961000000021
2017-03-04_00:00:00,A,0.580016999999998
2017-03-05_00:00:00,A,0.539977999999906
2017-03-06_00:00:00,B,0.809998000000064
2017-03-07_00:00:00,N,0.930053999999927
2017-03-08_00:00:00,B,0.75
2017-03-09_00:00:00,A,0.69000200000005
2017-03-10_00:00:00,N,0.669983000000002
2017-03-11_00:00:00,A,0.44000200000005
2017-03-12_00:00:00,B,0.419983000000002
2017-03-13_00:00:00,A,0.729980999999952
2017-03-14_00:00:00,A,0.720031999999947
2017-03-15_00:00:00,A,0.679992000000084
2017-03-16_00:00:00,N,0.59997599999997
2017-03-17_00:00:00,A,0.540038999999979
2017-03-18_00:00:00,A,0.409973000000036
2017-03-19_00:00:00,B,0.229979999999955
2017-03-20_00:00:00,B,0.82000800000003
2017-03-21_00:00:00,B,0.670043999999962
2017-03-22_00:00:00,B,0.699951000000056
2017-03-23_00:00:00,N,0.850036999999929
2017-03-24_00:00:00,N,0.799987000000101
2017-03-25_00:00:00,B,0.489990999999918
2017-03-26_00:00:00,B,0.44000200000005
2017-03-27_00:00:00,A,0.669983000000002
2017-03-28_00:00:00,A,0.550048999999945
2017-03-29_00:00:00,A,0.570007000000032
2017-03-30_00:00:00,N,0.509949000000006
2017-03-31_00:00:00,B,0.460021999999981
2017-04-01_00:00:00,N,0.489990000000034
2017-04-02_00:00:00,N,0.479979999999955
2017-04-03_00:00:00,B,0.650025000000028
2017-04-04_00:00:00,A,0.549987999999985
2017-04-05_00:00:00,A,0.580016999999998
2017-04-06_00:00:00,B,0.65002400000003
2017-04-07_00:00:00,B,0.619995000000017
2017-04-08_00:00:00,A,0.469970999999987
2017-04-09_00:00:00,N,0.450012000000015
2017-04-10_00:00:00,B,0.450012000000015
2017-04-11_00:00:00,N,0.419983000000002
2017-04-12_00:00:00,N,0.419983000000002
2017-04-13_00:00:00,N,0.400024999999914
2017-04-14_00:00:00,N,0.419983000000002
2017-04-15_00:00:00,N,0.429992000000084
2017-04-16_00:00:00,B,0.429992999999968
2017-04-17_00:00:00,N,0.440001999999936
2017-04-18_00:00:00,N,0.550049000000058
2017-04-19_00:00:00,A,0.619995000000017
2017-04-20_00:00:00,A,0.649963999999955
2017-04-21_00:00:00,A,0.549986999999987
2017-04-22_00:00:00,B,0.280030000000011
2017-04-23_00:00:00,N,0.270019000000048
2017-04-24_00:00:00,B,0.219970999999987
2017-04-25_00:00:00,N,0.160033999999996
2017-04-26_00:00:00,B,0.149963999999954
2017-04-27_00:00:00,B,0.140014000000065
2017-04-28_00:00:00,A,0.109985999999935
2017-04-29_00:00:00,B,0.09002600000008
2017-04-30_00:00:00,A,0.089966000000004
2017-05-01_00:00:00,A,0.090026999999964
2017-05-02_00:00:00,B,0.140014999999949
2017-05-03_00:00:00,B,0.119995000000017
2017-05-04_00:00:00,N,0.119995000000017
2017-05-05_00:00:00,A,0.109985000000052
2017-05-06_00:00:00,N,0.090026999999964
2017-05-07_00:00:00,N,0.089966000000004
2017-05-08_00:00:00,A,0.100036999999929
2017-05-09_00:00:00,N,0.089965000000007
2017-05-10_00:00:00,N,0.099976000000083
2017-05-11_00:00:00,N,0.090026999999964
2017-05-12_00:00:00,N,0.090026999999964
2017-05-13_00:00:00,B,0.069946000000073
2017-05-14_00:00:00,B,0.070006999999919
2017-05-15_00:00:00,B,0.07000800000003
2017-05-16_00:00:00,B,0.070007000000032
2017-05-17_00:00:00,A,0.049987999999985
2017-05-18_00:00:00,N,0.090026999999964
2017-05-19_00:00:00,B,0.080016999999998
2017-05-20_00:00:00,A,0.079956000000038
2017-05-21_00:00:00,A,0.080016999999998
2017-05-22_00:00:00,A,0.049987999999985
2017-05-23_00:00:00,B,0.070007000000032
2017-05-24_00:00:00,A,0.070007000000032
2017-05-25_00:00:00,B,0.119994999999903
2017-05-26_00:00:00,A,0.049988000000099
2017-05-27_00:00:00,N,0.030029999999897
2017-05-28_00:00:00,N,0.029968000000054
2017-05-29_00:00:00,A,0.040038999999979
2017-05-30_00:00:00,N,0.099974999999972
2017-05-31_00:00:00,B,0.049988000000099
2017-06-01_00:00:00,A,0.040038999999979
2017-06-02_00:00:00,N,0.070007999999916
2017-06-03_00:00:00,A,0.009948000000009
2017-06-04_00:00:00,B,0.010010000000079
2017-06-05_00:00:00,B,0.040038999999979
2017-06-06_00:00:00,A,0.049987999999985
2017-06-07_00:00:00,B,0.039978000000019
2017-06-08_00:00:00,N,0.039978000000019
2017-06-09_00:00:00,B,0.050048999999945
2017-06-10_00:00:00,N,0.019957999999974
2017-06-11_00:00:00,A,0.020020000000045
2017-06-12_00:00:00,N,0.030029000000013
2017-06-13_00:00:00,N,0.02996799999994
2017-06-14_00:00:00,A,0.020020000000045
2017-06-15_00:00:00,N,0.019957999999974
2017-06-16_00:00:00,B,0.030030000000011
2017-06-17_00:00:00,A,0.010009999999966
2017-06-18_00:00:00,A,0.010009000000082
2017-06-19_00:00:00,N,0.019958999999972
2017-06-20_00:00:00,B,0.010009999999966
2017-06-21_00:00:00,B,0.020019000000048
2017-06-22_00:00:00,A,0.010009999999966
2017-06-23_00:00:00,A,0.029968000000054
2017-06-24_00:00:00,B,0.010009999999966
2017-06-25_00:00:00,B,0.010009999999966
2017-06-26_00:00:00,N,0.020019000000048
2017-06-27_00:00:00,B,0.02996799999994
2017-06-28_00:00:00,A,0.020020000000045
2017-06-29_00:00:00,N,0.049987999999985
2017-06-30_00:00:00,N,0.059997000000067
2017-07-01_00:00:00,N,0.030029999999897
2017-07-02_00:00:00,N,0.069946000000073
2017-07-03_00:00:00,B,0.030029000000013
2017-07-04_00:00:00,A,0.02996799999994
2017-07-05_00:00:00,A,0.040039999999976
2017-07-06_00:00:00,B,0.019958000000088
2017-07-07_00:00:00,N,0.020019999999931
2017-07-08_00:00:00,N,0.010009000000082
2017-07-09_00:00:00,N,0.020019999999931
2017-07-10_00:00:00,B,0.039978000000019
2017-07-11_00:00:00,B,0.020019000000048
2017-07-12_00:00:00,N,0.019958999999972
2017-07-13_00:00:00,A,0.040038999999979
2017-07-14_00:00:00,B,0.019957999999974
2017-07-15_00:00:00,B,0.010010000000079
2017-07-16_00:00:00,B,0.020019999999931
2017-07-17_00:00:00,B,0.020019000000048
2017-07-18_00:00:00,A,0.019958999999972
2017-07-19_00:00:00,B,0
2017-07-20_00:00:00,A,0
2017-07-21_00:00:00,B,0
2017-07-22_00:00:00,A,0
2017-07-23_00:00:00,A,0
2017-07-24_00:00:00,B,0
2017-07-25_00:00:00,B,0
2017-07-26_00:00:00,A,0
2017-07-27_00:00:00,B,0
2017-07-28_00:00:00,N,0
2017-07-29_00:00:00,A,0
2017-07-30_00:00:00,A,0
2017-07-31_00:00:00,B,0
2017-08-01_00:00:00,N,0
2017-08-02_00:00:00,A,0
2017-08-03_00:00:00,N,0
2017-08-04_00:00:00,A,0
2017-08-05_00:00:00,N,0
2017-08-06_00:00:00,A,0
2017-08-07_00:00:00,N,0
2017-08-08_00:00:00,A,0
2017-08-09_00:00:00,B,0
2017-08-10_00:00:00,A,0
2017-08-11_00:00:00,N,0
2017-08-12_00:00:00,N,0
2017-08-13_00:00:00,A,0
2017-08-14_00:00:00,A,0
2017-08-15_00:00:00,N,0
2017-08-16_00:00:00,B,0
2017-08-17_00:00:00,B,0
2017-08-18_00:00:00,B,0
2017-08-19_00:00:00,B,0
2017-08-20_00:00:00,B,0
2017-08-21_00:00:00,B,0
2017-08-22_00:00:00,A,0
2017-08-23_00:00:00,B,0
2017-08-24_00:00:00,N,0
2017-08-25_00:00:00,N,0
2017-08-26_00:00:00,N,0
2017-08-27_00:00:00,N,0
2017-08-28_00:00:00,B,0
2017-08-29_00:00:00,B,0.030029000000013
2017-08-30_00:00:00,N,0.010009999999966
2017-08-31_00:00:00,A,0.010009999999966
2017-09-01_00:00:00,N,0.039978000000019
2017-09-02_00:00:00,A,0.010009000000082
2017-09-03_00:00:00,B,0.019958999999972
2017-09-04_00:00:00,B,0.010009999999966
2017-09-05_00:00:00,N,0.020019000000048
2017-09-06_00:00:00,A,0.010009999999966
2017-09-07_00:00:00,N,0.019957999999974
2017-09-08_00:00:00,N,0.030030000000011
2017-09-09_00:00:00,A,0
2017-09-10_00:00:00,N,0.020019000000048
2017-09-11_00:00:00,A,0.039978000000019
2017-09-12_00:00:00,N,0.049987999999985
2017-09-13_00:00:00,N,0.049987999999985
2017-09-14_00:00:00,A,0.059996999999953
2017-09-15_00:00:00,B,0.050049000000058
2017-09-16_00:00:00,B,0.089966000000004
2017-09-17_00:00:00,N,0.119995000000017
2017-09-18_00:00:00,N,0.110046999999895
2017-09-19_00:00:00,A,0
2017-09-20_00:00:00,A,0.039978000000019
2017-09-21_00:00:00,B,0.109985000000052
2017-09-22_00:00:00,N,0.090026999999964
2017-09-23_00:00:00,N,0.039978000000019
2017-09-24_00:00:00,B,0.010009999999966
2017-09-25_00:00:00,N,0.039978000000019
2017-09-26_00:00:00,N,0.070007000000032
2017-09-27_00:00:00,N,0.070007000000032
2017-09-28_00:00:00,B,0.049987999999985
2017-09-29_00:00:00,A,0.049987999999985
2017-09-30_00:00:00,N,0.040038999999979
2017-10-01_00:00:00,N,0.029968000000054
2017-10-02_00:00:00,N,0.049987999999985
2017-10-03_00:00:00,A,0.040038999999979
2017-10-04_00:00:00,A,0.02996799999994
2017-10-05_00:00:00,B,0.130005000000096
2017-10-06_00:00:00,A,0.059997999999951
2017-10-07_00:00:00,B,0.070007000000032
2017-10-08_00:00:00,A,0.119995000000017
2017-10-09_00:00:00,B,0.090026999999964
2017-10-10_00:00:00,B,0.080016999999998
2017-10-11_00:00:00,A,0.069945999999959
2017-10-12_00:00:00,A,0.080017999999996
2017-10-13_00:00:00,B,0.070007000000032
2017-10-14_00:00:00,A,0.070007000000032
2017-10-15_00:00:00,N,0.049987999999985
2017-10-16_00:00:00,A,0.070007000000032
2017-10-17_00:00:00,N,0.070007999999916
2017-10-18_00:00:00,A,0.049986999999987
2017-10-19_00:00:00,B,0.059998000000064
2017-10-20_00:00:00,N,0.030029000000013
2017-10-21_00:00:00,B,0.009949000000006
2017-10-22_00:00:00,B,0.010009999999966
2017-10-23_00:00:00,N,0.059996999999953
2017-10-24_00:00:00,A,0.100037000000043
2017-10-25_00:00:00,N,0.089966000000004
2017-10-26_00:00:00,B,0.080016999999998
2017-10-27_00:00:00,A,0.090026999999964
2017-10-28_00:00:00,B,0.089966000000004
2017-10-29_00:00:00,A,0.09002600000008
2017-10-30_00:00:00,B,0.09997599999997
2017-10-31_00:00:00,B,0.100036999999929
2017-11-01_00:00:00,B,0.069946000000073
2017-11-02_00:00:00,B,0.080016999999998
2017-11-03_00:00:00,N,0.080016999999998
2017-11-04_00:00:00,N,0.059997999999951
2017-11-05_00:00:00,A,0.130004999999983
2017-11-06_00:00:00,B,0.849975000000086
2017-11-07_00:00:00,N,1.05999799999995
2017-11-08_00:00:00,N,0.92999199999997
2017-11-09_00:00:00,B,1.04003900000009
2017-11-10_00:00:00,B,0.779968999999937
2017-11-11_00:00:00,N,0.330016999999998
2017-11-12_00:00:00,B,0.359985000000052
2017-11-13_00:00:00,A,1.080017
2017-11-14_00:00:00,B,1.080017
2017-11-15_00:00:00,B,1.10998599999994
2017-11-16_00:00:00,N,1.14001400000007
2017-11-17_00:00:00,B,1.04998799999999
2017-11-18_00:00:00,A,0.459961000000021
2017-11-19_00:00:00,B,0.600036999999929
2017-11-20_00:00:00,B,1.20001200000002
2017-11-21_00:00:00,N,0.919983000000002
2017-11-22_00:00:00,N,0.770019000000048
2017-11-23_00:00:00,B,0.5
2017-11-24_00:00:00,B,0.509949000000006
2017-11-25_00:00:00,B,0.380004999999983
2017-11-26_00:00:00,B,0.550048999999945
2017-11-27_00:00:00,B,1.25994800000001
2017-11-28_00:00:00,B,1.09002700000008
2017-11-29_00:00:00,N,1.02001999999993
2017-11-30_00:00:00,N,1.14996300000007
2017-12-01_00:00:00,N,1.27001999999993
2017-12-02_00:00:00,N,0.830016999999998
2017-12-03_00:00:00,N,0.849974999999972
2017-12-04_00:00:00,A,1.30999800000006
2017-12-05_00:00:00,N,1.19000199999994
2017-12-06_00:00:00,A,1.17999300000008
2017-12-07_00:00:00,A,1.19000299999993
2017-12-08_00:00:00,B,0.929992000000084
2017-12-09_00:00:00,A,0.549987999999985
2017-12-10_00:00:00,A,0.640014999999949
2017-12-11_00:00:00,B,1.17004399999996
2017-12-12_00:00:00,A,0.879943000000026
2017-12-13_00:00:00,B,0
2017-12-14_00:00:00,B,0
2017-12-15_00:00:00,N,0
2017-12-16_00:00:00,A,0
2017-12-17_00:00:00,B,0
2017-12-18_00:00:00,B,0
2017-12-19_00:00:00,A,0
2017-12-20_00:00:00,B,0
2017-12-21_00:00:00,B,0.150025000000028
2017-12-22_00:00:00,B,1
2017-12-23_00:00:00,B,0.40002400000003
2017-12-24_00:00:00,B,0.429992999999968
2017-12-25_00:00:00,B,0.979979999999955
2017-12-26_00:00:00,B,0.840027000000077
2017-12-27_00:00:00,B,1.01995899999997
2017-12-28_00:00:00,B,1.09002699999996
2017-12-29_00:00:00,A,0.909973000000037
2017-12-30_00:00:00,B,0.25
